ID,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Overall,Potential
261283,80,56,41,59,20,48,59,76
251043,84,31,50,57,50,56,59,66
244643,81,63,52,59,27,51,59,65
261026,72,39,55,63,53,46,59,71
255642,90,58,45,58,21,51,59,66
262554,59,43,51,56,58,57,59,64
258457,50,31,43,44,61,58,59,77
263568,75,30,39,54,57,73,59,67
251537,69,28,49,58,54,51,59,68
264593,61,48,64,58,43,42,59,71
255888,67,51,56,57,51,63,59,70
243088,75,56,52,59,52,67,59,62
239248,56,60,57,59,16,56,59,71
224400,62,24,35,44,57,72,59,66
217232,66,44,54,52,51,79,59,59
188815,56,61,53,64,16,58,59,59
242585,59,57,64,59,29,58,59,63
259726,54,57,58,60,54,49,59,67
257166,60,26,29,36,57,75,59,71
263054,68,51,56,60,52,50,59,77
261517,66,32,52,53,57,58,59,72
253171,62,59,57,64,24,57,59,73
261874,60,24,43,41,59,66,59,65
261362,62,61,44,53,29,69,59,68
237714,79,42,52,62,47,62,59,65
241298,62,35,48,53,57,56,59,59
259474,58,49,57,60,49,56,59,70
260498,62,27,39,48,57,71,59,62
261528,67,50,53,65,26,53,59,76
259224,53,47,55,56,59,61,59,68
263064,82,49,52,63,31,53,59,76
240535,67,45,62,59,49,60,59,73
263063,60,57,59,59,24,57,59,77
262551,64,53,56,59,56,64,59,67
240534,53,45,56,57,57,62,59,64
260501,66,46,52,53,55,65,59,69
258709,56,58,42,52,28,68,59,71
255893,58,60,55,58,24,57,59,67
245397,71,53,59,59,48,52,59,73
251540,70,60,48,62,18,58,59,70
243092,71,41,47,59,56,64,59,68
261523,61,27,50,47,58,44,59,60
235155,62,57,50,63,24,57,59,65
262773,70,58,52,63,53,63,59,60
256886,77,29,43,58,53,72,59,65
261411,64,50,57,55,49,58,59,73
258805,73,37,46,53,53,60,59,73
238073,54,28,40,44,59,66,59,65
261112,66,48,52,53,56,62,59,69
246008,72,50,56,59,52,59,59,65
229368,59,60,55,60,24,58,59,64
263416,61,43,58,61,55,61,59,69
253943,64,51,48,54,55,67,59,72
222199,67,49,52,54,60,76,59,59
234997,48,31,53,54,58,63,59,65
236794,60,57,55,59,28,57,59,63
241396,66,48,57,60,55,66,59,68
262644,76,41,52,63,34,55,59,66
264076,62,54,60,58,41,47,59,74
243595,58,40,57,54,58,56,59,67
235915,80,54,55,61,33,47,59,64
254858,71,58,48,58,22,55,59,75
243594,61,58,60,60,35,56,59,68
261369,56,30,36,39,60,61,59,69
251386,66,40,56,59,57,59,59,70
224631,74,34,49,57,61,64,59,62
257532,73,30,49,56,56,56,59,67
260095,58,55,61,61,23,59,59,73
239359,73,44,49,49,63,59,59,67
262398,57,53,58,66,40,55,59,68
244733,71,29,48,57,54,61,59,68
264445,84,58,36,57,22,64,59,77
198909,67,30,53,57,55,64,59,59
263165,67,51,58,61,47,57,59,70
255228,81,47,48,64,29,41,59,68
255738,69,46,59,61,52,50,59,71
247804,64,30,48,56,55,57,59,70
210684,65,26,47,55,56,60,59,60
258555,61,59,61,59,21,56,59,79
255483,66,54,52,59,30,60,59,62
248315,79,47,55,62,27,48,59,65
264699,65,48,59,55,56,53,59,74
264187,54,63,43,57,21,49,59,71
261513,82,57,45,61,22,59,59,75
247177,87,57,49,54,18,74,59,59
262537,74,50,56,63,47,48,59,74
255611,68,51,59,62,38,50,59,77
253055,69,53,53,63,24,43,59,70
165502,59,58,58,60,44,57,59,59
260477,77,31,49,53,51,72,59,72
252797,66,50,56,65,34,45,59,68
247677,73,60,56,60,55,62,59,65
252540,66,48,54,66,36,50,59,70
261755,55,60,59,61,32,56,59,70
264059,62,50,63,62,44,49,59,74
262024,70,47,55,70,53,39,59,73
261241,67,49,53,67,30,38,59,76
259705,61,61,59,62,21,59,59,68
261496,67,29,41,34,58,66,59,74
258167,65,30,43,51,59,61,59,75
252535,78,56,53,64,39,54,59,59
239735,68,49,54,60,54,56,59,69
237175,69,33,45,56,56,70,59,71
256127,72,54,53,63,21,50,59,74
260479,70,44,60,62,48,59,59,74
252544,64,61,60,65,49,46,59,73
256384,55,29,41,43,59,63,59,71
259720,61,33,41,46,59,63,59,73
257672,70,53,56,57,49,61,59,64
263047,89,51,48,64,25,41,59,68
256390,68,52,57,63,52,51,59,76
251525,50,35,53,56,57,61,59,69
261508,75,52,54,55,27,52,59,74
251780,68,62,43,48,31,64,59,59
260739,75,52,52,63,33,51,59,72
259459,65,34,51,53,57,65,59,67
258947,65,57,53,57,43,63,59,74
258179,68,35,49,54,61,61,59,71
255363,59,48,59,59,53,53,59,69
263298,63,53,55,63,44,52,59,76
261760,57,48,56,59,52,66,59,61
261248,70,39,49,53,54,60,59,59
239857,62,51,50,63,32,51,59,63
254704,30,63,55,61,19,46,59,59
253168,68,52,54,57,51,69,59,70
198825,69,58,51,59,39,65,59,59
264364,66,44,56,59,51,58,59,75
263596,62,60,44,59,24,50,59,72
253099,73,54,54,58,37,56,59,73
243371,82,59,44,61,28,58,59,71
258474,70,55,49,54,40,68,59,59
261545,54,41,47,47,59,62,59,68
241577,70,49,58,66,43,59,59,71
241320,68,40,47,63,54,61,59,59
223404,64,57,46,56,23,69,59,59
213672,69,57,52,58,30,69,59,60
262824,76,48,56,59,47,56,59,70
257959,52,61,49,49,25,64,59,68
257958,60,55,52,65,20,57,59,59
203430,57,18,25,50,59,72,59,60
260772,75,53,53,68,35,51,59,78
264247,67,56,53,66,28,45,59,77
209324,68,57,61,62,48,52,59,60
258477,72,33,45,57,54,59,59,70
203504,70,56,48,60,46,72,59,59
193713,71,53,56,58,58,67,59,59
252342,59,59,55,58,23,58,59,69
261813,64,44,48,55,56,61,59,73
260533,72,27,45,55,55,60,59,71
224947,61,57,58,61,46,57,59,69
257714,60,41,54,58,58,54,59,66
240562,64,51,57,59,51,55,59,73
262065,71,36,50,56,56,64,59,69
236465,56,38,48,57,59,60,59,68
252078,65,32,42,59,59,52,59,71
253616,69,34,50,52,57,66,59,67
235184,44,64,43,57,25,62,59,62
263600,62,51,55,61,50,51,59,69
263344,55,26,45,48,58,64,59,69
261551,67,52,58,61,54,47,59,70
261294,56,63,60,57,37,54,59,71
253870,71,47,53,57,52,62,59,59
246838,68,55,57,63,38,53,59,68
264246,59,51,59,67,46,45,59,75
245045,60,26,37,43,59,66,59,70
264231,64,55,61,56,46,57,59,70
259626,70,54,47,61,18,65,59,73
253482,66,57,58,60,48,44,59,75
260649,64,52,57,57,56,54,59,59
263465,68,54,56,60,43,51,59,69
261672,77,59,47,64,27,59,59,66
263208,71,65,54,62,26,51,59,68
260135,61,32,52,50,56,57,59,73
263719,75,30,46,55,51,62,59,69
261428,62,45,57,65,37,38,59,75
262695,57,59,40,54,55,65,59,68
230950,65,49,56,60,55,63,59,66
220454,66,28,47,49,54,58,59,59
256037,57,54,58,65,30,41,59,70
264485,65,44,58,60,54,55,59,68
248356,75,51,55,67,39,40,59,79
245284,60,60,60,60,26,57,59,67
261418,88,43,48,67,23,46,59,79
264235,76,32,41,50,56,60,59,68
210987,64,55,56,61,57,63,59,60
241963,69,57,58,66,51,41,59,69
254260,66,40,50,56,54,57,59,70
250931,67,46,55,64,49,59,59,73
262706,66,42,54,48,54,64,59,65
251439,55,51,57,59,56,64,59,76
244014,68,55,54,63,38,50,59,71
262702,66,42,54,56,55,72,59,61
255789,91,53,46,58,28,52,59,74
236845,78,44,49,59,53,63,59,63
263469,55,42,55,58,51,61,59,68
262957,71,55,57,62,27,46,59,66
241964,77,56,46,58,23,66,59,60
237612,32,27,32,41,64,51,59,72
260651,69,50,51,63,29,50,59,70
255531,71,42,48,52,56,61,59,61
255275,78,57,42,64,20,52,59,68
259766,63,44,53,58,56,62,59,77
246711,90,48,47,61,21,42,59,62
263608,52,30,42,45,58,67,59,60
255460,74,49,54,61,43,58,59,70
244965,81,52,50,62,28,44,59,66
243173,72,44,55,63,51,64,59,68
242661,72,57,48,57,21,64,59,68
226021,70,38,53,64,58,70,59,59
222181,49,29,31,40,60,70,59,59
207589,58,57,59,63,29,59,59,62
264165,65,50,64,64,52,48,59,74
248548,69,52,54,60,57,55,59,67
264673,70,48,48,57,56,57,59,77
231396,44,34,48,50,58,68,59,69
252387,67,27,40,44,61,60,59,69
243427,57,59,38,54,26,73,59,76
253153,60,51,61,62,54,59,59,71
248545,58,61,59,60,24,61,59,70
242913,54,32,45,43,59,67,59,64
242145,62,56,57,61,32,57,59,67
246757,71,47,54,64,55,66,59,74
255205,68,43,57,62,51,60,59,71
263654,76,55,55,59,49,37,59,73
225766,58,56,55,59,45,60,59,67
222191,80,54,54,60,42,60,59,59
261102,73,61,54,60,31,49,59,67
247022,61,59,57,59,22,58,59,67
263662,72,42,59,58,57,58,59,68
255725,69,52,53,58,31,59,59,71
257516,62,29,45,48,61,56,59,69
236012,61,55,54,55,57,64,59,66
228075,57,56,60,57,51,55,59,64
264683,72,56,55,60,32,47,59,75
241642,50,37,42,44,60,64,59,66
251625,64,50,56,63,40,52,59,69
245737,76,26,50,58,53,59,59,65
264681,80,32,45,60,54,54,59,72
255976,66,56,58,61,25,57,59,76
256743,58,31,46,40,61,61,59,69
233441,69,37,45,52,56,60,59,68
263649,60,44,54,48,57,67,59,64
263353,70,47,55,60,56,57,59,77
255419,75,60,45,53,21,65,59,68
264129,56,31,38,37,60,63,59,69
233408,58,57,42,56,36,70,59,70
263872,60,61,58,63,26,54,59,69
261823,60,55,56,57,53,54,59,71
263615,66,31,48,49,59,62,59,68
257725,73,36,53,42,54,58,59,65
263868,58,31,36,37,63,56,59,69
242875,58,40,52,57,61,68,59,59
111328,56,58,62,54,29,60,59,59
233915,77,57,44,58,25,62,59,66
228795,72,59,49,58,20,64,59,59
261562,58,60,55,61,33,58,59,66
240570,75,41,55,58,53,68,59,67
228794,63,54,58,60,54,58,59,59
263354,55,30,37,36,63,56,59,77
258489,72,56,52,61,25,49,59,72
230081,62,53,57,62,55,62,59,68
244673,56,55,62,62,48,47,59,76
257217,67,56,54,66,29,43,59,75
261569,67,48,54,59,53,53,59,73
242911,65,27,42,54,59,67,59,62
262367,73,37,49,57,54,65,59,59
250846,75,57,46,60,24,75,59,60
231646,71,49,58,61,56,68,59,66
263134,77,41,46,56,52,67,59,65
252125,66,45,54,65,51,45,59,76
181725,45,47,51,51,57,74,59,59
220893,66,57,39,53,19,57,59,64
198109,56,57,50,55,28,63,59,59
225756,62,58,51,58,44,66,59,65
264156,75,52,53,57,39,58,59,65
262363,76,50,56,64,50,51,59,70
260570,72,45,58,62,32,45,59,73
231735,57,29,36,42,58,67,59,62
259639,76,28,47,61,51,58,59,73
218593,61,58,57,59,51,57,59,62
257071,64,31,39,59,58,52,59,72
247057,72,44,53,58,55,70,59,71
259080,61,51,55,60,58,73,59,59
257550,59,55,58,60,33,58,59,62
244494,67,53,55,64,20,56,59,72
235534,66,41,54,62,57,48,59,70
227854,61,26,50,49,59,63,59,67
259341,65,32,40,59,56,54,59,73
263949,65,45,53,56,59,63,59,75
262669,71,38,58,59,49,54,59,68
262157,63,61,52,64,29,59,59,59
234508,70,26,40,49,56,73,59,68
262923,58,28,40,44,58,62,59,72
262922,60,61,60,60,17,58,59,70
260104,65,54,58,60,52,60,59,67
260870,72,52,55,62,24,53,59,72
263441,61,58,56,60,40,61,59,74
241414,68,54,55,58,34,52,59,67
263686,55,29,39,34,57,69,59,71
262662,67,29,52,57,53,45,59,70
258053,57,30,39,42,62,57,59,68
245509,70,43,55,60,53,66,59,66
242436,65,52,57,60,55,63,59,70
264196,81,28,46,57,52,62,59,73
242435,53,35,42,39,60,64,59,71
228610,68,35,50,56,55,64,59,59
254465,75,44,58,61,44,52,59,72
253440,83,54,49,61,29,51,59,75
261376,59,61,60,57,30,58,59,66
253712,69,47,51,59,56,68,59,72
248072,61,60,57,60,16,59,59,60
233745,78,53,55,64,32,44,59,70
260888,66,52,61,63,51,45,59,69
242961,72,46,56,63,39,38,59,72
264222,55,36,56,48,59,64,59,71
260893,60,29,32,33,59,68,59,67
260892,58,38,55,54,57,57,59,72
252700,73,26,47,54,57,70,59,71
246300,67,37,47,51,58,63,59,70
263707,67,26,42,53,59,60,59,76
263451,56,57,46,58,26,62,59,68
259866,53,42,48,34,59,67,59,68
241434,70,29,54,56,55,55,59,69
238105,54,28,42,38,59,75,59,59
230940,59,62,41,57,21,63,59,66
252439,85,46,50,63,40,64,59,69
263444,74,56,44,62,22,53,59,72
253713,65,23,46,47,57,50,59,69
244498,61,59,60,58,26,56,59,60
257298,64,31,36,55,66,57,59,65
254995,68,37,41,58,58,54,59,74
248339,69,51,58,64,32,52,59,62
211476,68,45,53,55,54,69,59,59
261653,55,57,42,51,28,67,59,68
259606,61,61,55,60,23,50,59,71
212759,72,57,47,60,20,59,59,59
262466,51,31,39,35,57,67,58,58
264520,64,55,53,61,56,58,58,75
223298,71,59,56,57,53,63,58,58
260418,53,28,38,43,61,58,58,65
263750,55,57,39,49,22,67,58,64
259398,59,28,33,38,62,59,58,66
200263,51,54,57,59,56,66,58,58
242759,68,32,48,55,57,69,58,66
258377,76,57,44,61,19,57,58,79
264521,65,58,57,59,56,56,58,68
239689,58,63,56,54,17,54,58,67
263754,69,53,54,57,58,66,58,71
246345,52,28,29,32,60,64,58,72
261705,69,29,41,44,57,63,58,68
261449,61,57,53,62,24,58,58,74
262977,68,44,51,56,53,63,58,73
256321,53,61,47,57,22,48,58,69
257082,58,57,56,60,39,54,58,65
262721,71,57,54,57,40,51,58,72
182076,59,59,56,54,50,59,58,58
258362,58,55,58,60,30,55,58,66
229450,44,29,45,42,58,63,58,62
263227,69,54,55,65,47,57,58,77
263995,57,33,49,55,57,61,58,66
263996,62,54,56,57,49,63,58,67
262970,64,46,56,63,49,51,58,66
260924,53,44,52,57,57,61,58,74
264512,65,46,60,63,40,40,58,72
261948,83,54,45,63,24,50,58,72
251453,59,58,54,58,23,59,58,75
259389,69,28,45,48,55,61,58,73
262463,55,60,57,57,36,56,58,58
260927,71,47,55,61,37,41,58,75
264000,59,30,38,36,59,60,58,68
264010,68,52,50,65,40,37,58,76
258890,66,42,54,62,47,66,58,73
257337,62,59,55,59,34,56,58,61
251897,75,43,47,57,54,61,58,74
264700,60,33,41,52,58,59,58,72
263420,57,61,42,55,20,44,58,68
252923,63,51,56,62,57,57,58,72
228859,72,55,46,52,36,72,58,67
263931,80,57,45,58,20,58,58,72
263675,63,57,48,63,25,48,58,65
248826,61,54,55,62,31,56,58,64
264186,61,56,59,56,30,48,58,70
247289,59,58,56,59,19,50,58,65
238844,69,30,48,52,57,59,58,68
262136,60,56,41,54,25,68,58,70
255224,50,61,42,55,23,58,58,69
264184,59,61,55,58,21,53,58,70
262135,64,43,49,57,53,55,58,71
264182,59,57,61,63,30,56,58,68
262646,60,56,54,63,45,57,58,70
255989,59,57,56,56,36,54,58,69
243189,61,55,54,58,37,56,58,62
227836,75,38,55,58,52,57,58,61
237309,57,56,60,59,51,57,58,63
263668,58,46,53,57,53,55,58,73
258313,54,54,56,60,54,61,58,72
259083,75,44,55,66,37,40,58,75
255755,75,51,56,59,24,52,58,72
242955,64,55,53,56,27,62,58,60
260362,61,54,49,60,27,56,58,63
256778,65,54,51,59,36,66,58,74
227082,70,52,56,63,50,56,58,61
259081,68,38,53,60,55,50,58,77
258825,51,33,37,54,63,70,58,68
247561,60,58,61,56,23,62,58,58
248317,79,51,55,58,48,59,58,61
262665,55,24,42,35,58,66,58,70
260616,60,49,57,60,50,63,58,73
260863,61,55,50,55,30,70,58,75
258047,74,47,53,59,52,49,58,73
257791,60,56,50,67,26,51,58,72
245503,75,57,44,60,19,47,58,70
250878,76,34,44,52,57,67,58,66
260349,60,53,58,56,38,60,58,58
264437,58,31,33,35,62,56,58,73
262900,80,53,49,61,23,45,58,70
262731,61,26,37,40,58,65,58,71
243281,51,33,36,36,58,60,58,69
261460,76,48,50,64,21,57,58,75
252500,60,57,55,59,35,57,58,71
243540,43,33,41,52,57,67,58,69
259922,64,59,41,51,28,60,58,64
245074,58,58,47,61,18,54,58,63
234322,67,28,47,41,57,67,58,60
263506,67,47,56,58,56,66,58,66
261457,62,57,52,60,38,61,58,70
260687,73,30,37,59,52,61,58,70
236546,71,57,48,55,23,62,58,65
243279,78,41,48,56,51,52,58,68
261197,58,24,38,41,57,67,58,67
246349,73,49,54,62,24,46,58,76
264013,69,39,49,53,55,59,58,58
246092,68,57,54,60,25,70,58,72
259915,60,49,65,61,18,63,58,61
257099,62,43,51,66,54,54,58,65
263755,72,48,51,55,53,64,58,65
263936,61,57,51,59,51,61,58,68
245506,76,23,43,56,52,66,58,66
246259,54,31,31,37,61,58,58,72
260848,65,25,42,49,56,64,58,65
239859,66,31,47,56,55,60,58,61
264691,70,35,52,61,50,59,58,65
263155,62,45,59,59,59,58,58,75
261618,62,58,40,51,24,60,58,58
255474,68,55,55,59,37,53,58,71
250865,57,56,62,62,28,57,58,72
243441,63,44,54,61,30,36,58,60
241905,61,56,44,56,27,55,58,67
261358,79,58,46,64,20,62,58,76
263171,56,59,67,61,19,60,58,73
260078,76,45,49,57,52,66,58,68
256750,63,25,41,43,57,67,58,64
248814,68,56,53,63,30,40,58,74
248328,84,54,50,59,27,49,58,69
252422,65,45,58,65,40,39,58,61
239621,59,55,55,62,32,34,58,67
248836,67,23,37,40,57,66,58,68
261379,62,42,50,60,62,59,58,74
258617,55,27,41,37,56,72,58,76
260528,64,55,48,62,26,53,58,70
261687,54,62,55,59,32,58,58,65
251298,62,52,54,63,34,55,58,65
262818,57,59,58,61,28,59,58,67
254113,70,53,55,64,41,50,58,78
224673,59,48,57,59,61,62,58,58
264097,66,26,41,50,54,59,58,72
261280,55,23,40,43,60,58,58,70
262816,70,53,61,61,38,57,58,74
261535,67,55,58,58,55,54,58,68
258462,65,49,53,58,47,52,58,71
236702,70,29,49,53,52,65,58,69
258973,75,40,58,61,51,65,58,67
258717,75,55,48,59,24,59,58,73
263581,66,46,52,53,56,65,58,64
258460,69,25,40,45,57,63,58,71
255644,60,40,56,58,49,59,58,66
182428,49,58,50,57,53,64,58,58
213148,75,37,48,55,53,61,58,62
260507,65,56,57,59,55,67,58,60
264091,68,58,54,60,28,44,58,66
240794,57,57,44,53,31,65,58,68
237722,77,48,47,64,24,37,58,65
233882,76,52,55,58,51,63,58,66
256152,73,54,45,65,27,47,58,76
248472,59,39,45,52,56,60,58,74
246168,69,51,58,66,50,56,58,75
233368,66,58,41,57,27,53,58,69
263576,62,59,58,58,25,59,58,77
193943,69,57,57,61,43,61,58,58
264098,63,25,43,48,55,57,58,73
264099,73,31,41,55,57,60,58,70
254870,59,33,43,54,57,63,58,71
237731,69,54,57,61,36,54,58,68
237233,43,55,55,54,56,65,58,60
260016,63,48,53,64,32,47,58,77
252592,67,45,60,63,44,52,58,69
251056,59,58,59,61,34,56,58,64
240814,65,59,43,54,23,57,58,66
244397,73,55,49,63,25,44,58,77
263853,71,58,59,59,51,64,58,66
260012,59,57,58,61,40,58,58,72
258220,60,30,43,42,59,54,58,70
261035,74,58,49,60,25,44,58,76
260523,76,51,57,62,36,50,58,76
255403,78,53,50,60,23,46,58,72
225195,79,48,50,59,25,42,58,59
221867,74,52,54,59,48,60,58,63
263851,57,52,58,64,47,53,58,75
240041,64,51,64,66,43,43,58,67
228009,75,41,57,62,46,63,58,59
264361,68,58,51,61,25,48,58,75
263593,52,57,35,51,27,68,58,65
262825,63,47,54,57,52,64,58,69
237736,56,59,54,58,29,53,58,62
261542,73,46,55,54,40,45,58,68
261030,54,61,35,51,24,75,58,59
258982,58,59,41,53,25,68,58,69
258470,69,59,49,61,30,51,58,67
241318,62,32,39,40,57,68,58,67
256164,71,56,40,57,18,61,58,70
255639,58,59,38,61,20,55,58,67
262806,64,36,52,44,57,59,58,58
261430,61,45,58,55,51,66,58,71
262845,64,24,40,43,57,68,58,72
29118,30,55,62,58,38,49,58,58
252862,63,53,56,60,53,66,58,63
263871,67,48,53,63,40,61,58,58
260031,64,48,56,62,25,45,58,65
261567,67,55,49,61,45,48,58,67
253120,69,65,51,58,32,46,58,70
261824,62,54,54,62,52,55,58,68
262593,75,54,54,63,28,49,58,66
256449,51,37,52,48,59,62,58,80
257473,80,47,46,66,27,49,58,73
240580,77,55,47,63,21,51,58,69
251332,57,56,55,60,21,61,58,70
191685,60,57,57,59,42,56,58,58
195013,50,37,52,52,58,63,58,58
241862,54,38,41,34,60,60,58,69
262599,59,55,57,60,22,53,58,67
235975,73,57,44,62,32,58,58,61
253383,86,53,49,62,32,72,58,69
241864,65,31,40,46,58,60,58,69
259272,72,46,50,59,53,57,58,70
264649,66,28,51,57,54,63,58,71
200393,66,42,54,60,53,59,58,58
244937,70,49,53,66,34,42,58,69
264650,61,31,37,57,56,48,58,70
208842,59,58,56,59,41,57,58,60
264460,55,59,60,66,20,55,58,73
257738,63,56,63,57,47,40,58,58
225981,60,63,60,58,38,50,58,63
261564,62,56,52,59,35,54,58,73
260018,57,57,52,56,59,59,58,73
251836,75,29,40,51,56,64,58,68
262066,77,46,52,58,32,58,58,69
263347,71,52,53,61,29,56,58,68
264115,65,35,45,60,52,50,58,75
231091,66,46,53,57,52,56,58,58
254643,65,39,52,55,54,52,58,65
255411,64,52,56,64,44,55,58,73
256179,71,53,55,62,42,49,58,72
260531,65,24,43,47,58,65,58,66
264628,65,29,48,47,59,61,58,78
246452,61,34,46,50,56,62,58,66
257716,80,51,51,57,27,50,58,66
255157,65,56,51,58,38,63,58,71
262069,61,58,54,58,21,57,58,68
264118,64,24,37,44,58,64,58,68
229046,56,56,57,58,40,58,58,69
263095,74,60,39,58,19,43,58,64
264631,81,60,47,61,22,58,58,70
255671,71,47,50,59,41,51,58,72
261815,62,43,58,58,45,48,58,74
262071,73,30,35,47,57,62,58,74
263352,55,32,36,42,62,49,58,75
264120,62,54,54,62,39,50,58,79
256696,70,54,58,62,48,62,58,66
259257,57,62,54,61,21,57,58,72
255930,68,49,57,59,57,52,58,65
256954,64,42,60,62,53,53,58,70
255675,61,53,53,58,51,46,58,71
262156,70,57,51,60,22,55,58,72
241980,58,46,54,60,58,59,58,69
260621,63,27,41,45,60,59,58,63
251433,59,60,56,61,25,55,58,69
263458,73,38,43,43,58,58,58,68
241954,72,53,48,63,23,58,58,63
263971,63,23,31,38,59,66,58,66
253475,65,48,58,62,54,51,58,73
262692,73,60,40,56,21,58,58,62
246052,55,26,43,47,57,65,58,73
225061,62,57,52,56,43,57,58,63
231461,55,45,50,53,57,70,58,59
262694,64,32,49,52,58,63,58,73
246054,67,51,58,58,47,54,58,73
263207,63,31,48,43,60,58,58,63
263463,68,59,48,55,22,56,58,67
259111,72,48,51,57,48,62,58,75
263210,59,45,53,56,48,53,58,69
243917,61,57,58,61,22,55,58,67
263466,77,56,37,68,14,35,58,73
264234,69,44,55,61,52,54,58,74
226859,72,53,56,57,52,64,58,65
259115,68,50,55,63,58,61,58,66
259627,83,56,45,60,25,48,58,70
240684,74,45,51,62,32,41,58,64
236589,59,49,59,63,54,56,58,70
256813,64,27,35,41,59,66,58,71
257837,73,32,49,56,53,70,58,73
258605,66,36,49,52,57,67,58,68
230703,53,27,37,45,57,66,58,65
241200,74,43,53,61,37,56,58,66
264498,64,37,50,54,54,64,58,68
261407,60,52,58,60,25,52,58,78
262687,58,57,55,58,39,61,58,63
260126,67,58,44,55,18,58,58,77
259869,77,43,50,57,53,62,58,71
264651,77,56,50,59,22,60,58,80
258931,72,44,53,54,57,64,58,75
259187,65,29,35,38,60,62,58,72
256530,64,57,51,63,19,55,58,70
261650,63,34,51,55,55,64,58,65
263443,66,27,48,58,53,48,58,72
264211,60,59,58,60,29,56,58,72
257299,71,43,54,60,51,70,58,79
223764,72,26,42,52,57,65,58,58
251924,53,26,32,37,59,68,58,75
226837,62,32,43,43,58,59,58,58
262678,74,56,47,57,19,57,58,67
241687,61,41,47,54,54,63,58,64
242199,64,33,54,55,52,64,58,64
254999,61,47,59,62,54,59,58,70
255767,87,51,48,60,29,66,58,76
262424,58,56,60,58,39,59,58,60
262936,64,52,54,63,35,46,58,76
246296,72,62,37,54,17,42,58,78
259353,66,43,57,63,47,53,58,67
221978,59,37,47,57,59,61,58,58
259354,62,25,41,42,56,68,58,65
242715,60,54,56,59,26,57,58,58
255003,54,60,45,59,31,53,58,69
260891,77,56,56,58,30,37,58,76
220188,60,57,53,58,46,53,58,61
256028,78,59,49,64,27,56,58,64
251796,55,62,44,53,19,52,58,64
262671,68,36,52,58,52,54,58,67
222003,63,53,54,56,54,65,58,61
260483,69,57,52,59,26,46,58,73
232838,65,53,58,59,43,58,58,65
263303,74,37,47,54,54,66,58,64
238983,70,55,47,61,24,60,58,67
244615,62,42,60,56,50,44,58,66
245127,70,50,58,62,42,57,58,68
255367,71,49,54,60,31,53,58,64
262536,76,32,47,53,54,57,58,74
263306,81,46,49,62,50,55,58,68
251018,81,58,54,61,28,53,58,70
222348,76,54,57,56,50,63,58,58
259724,63,49,58,60,35,58,58,67
253069,58,57,51,59,45,56,58,58
258445,73,32,47,57,54,43,58,70
2702,42,63,59,62,43,68,58,58
252046,58,56,54,58,31,56,58,70
226191,32,57,61,60,58,58,58,58
259215,71,25,39,39,59,62,58,69
261007,68,58,47,61,24,52,58,72
262288,74,50,53,59,24,50,58,66
261520,62,49,58,62,43,58,58,74
234641,59,27,46,49,56,65,58,65
252305,61,20,39,50,58,63,58,73
256401,69,49,55,61,51,63,58,70
264338,62,29,42,46,59,63,58,67
229779,55,31,38,43,57,63,58,63
