ID,Age,Height,Weight,Nationality,Positions,Club
243824,25,174,70,Korea Republic,"RM,RW",Seongnam FC
245359,23,190,88,Mexico,GK,Pachuca
261283,18,178,68,England,ST,Bristol City
251043,21,178,61,Romania,LB,AFC Chindia T芒rgovi葯te
244643,23,166,63,Argentina,"LM,LW",Gallos Blancos de Quer茅taro
261026,19,175,69,Paraguay,"LM,LB",Club Nacional
255642,22,173,65,Denmark,ST,Odense Boldklub
262554,24,176,65,Saudi Arabia,"CDM,CM",Al Tai
258457,18,187,73,France,CB,Angers SCO
263568,21,187,85,Poland,LB,Radomiak Radom
251537,21,173,65,Belgium,"RB,CM",KAS Eupen
264593,18,174,64,Mexico,CAM,Club Universidad Nacional
255888,21,180,70,Slovenia,CDM,Lechia Gda艅sk
243088,25,178,75,China PR,"RM,LM,LWB",Guangzhou FC
239248,22,187,78,Spain,GK,SD Ponferradina
224400,25,191,88,Sweden,CB,Halmstads BK
217232,32,176,73,India,"RB,CDM,CB",Kerala Blasters FC
188815,30,182,81,France,GK,US Quevilly Rouen M茅tropole
242585,26,189,89,Japan,GK,Nagoya Grampus
259726,22,170,65,Australia,"RM,RB",Macarthur FC
257166,21,187,80,Germany,"CB,CDM",Barrow
263054,18,184,76,Croatia,"CAM,CDM",Hajduk Split
261517,19,183,77,England,"LB,LM",Newcastle United
253171,19,191,82,Germany,GK,Hamburger SV
261874,22,185,86,United States,"CB,RB",Atlanta United
261362,22,175,77,Uganda,ST,New England Revolution
237714,22,186,73,New Zealand,"LWB,RWB",Newcastle Jets
241298,32,182,75,China PR,LB,Beijing Guoan FC
259474,18,181,76,Mexico,LM,Pachuca
260498,25,185,83,Korea Republic,CB,Suwon FC
261528,19,182,75,Germany,"LM,RM",1. FC K枚ln
259224,21,188,75,Bosnia and Herzegovina,"CDM,CM",AD Alcorc贸n
263064,18,188,82,Canada,LM,FC Z眉rich
240535,20,188,74,England,CM,Cheltenham Town
263063,18,191,78,England,GK,Accrington Stanley
262551,22,189,76,Iceland,CM,Silkeborg IF
240534,25,184,68,Saudi Arabia,"CDM,CM",Damac FC
260501,20,181,79,Poland,CDM,Zag艂臋bie Lubin
258709,20,192,82,Bulgaria,ST,FC W眉rzburger Kickers
255893,22,178,71,Bolivia,GK,Club Atl茅tico Nacional Potos铆
245397,20,181,74,Sweden,"RW,LW",Malm枚 FF
251540,22,179,78,Brazil,ST,脰rebro SK
243092,23,185,75,China PR,RB,Shijiazhuang Ever Bright F.C.
261523,26,164,59,Venezuela,LB,Metropolitanos de Caracas FC
235155,25,186,90,Netherlands,GK,SC Heerenveen
262773,26,187,79,Germany,"ST,RWB",TSV Havelse
256886,21,177,82,Congo DR,LB,USL Dunkerque
261411,21,182,73,Colombia,CM,Junior FC
258805,19,180,75,Scotland,RB,West Ham United
238073,22,183,79,England,CB,Oldham Athletic
261112,21,185,76,Argentina,CB,Club Atl茅tico Independiente
246008,21,178,73,Australia,"CM,CDM",Western United FC
229368,24,193,95,England,GK,Carlisle United
263416,19,180,70,Argentina,CM,Club Atl茅tico Col贸n
253943,20,180,74,Republic of Ireland,RB,Derry City
222199,29,186,80,China PR,"CM,CDM",Shijiazhuang Ever Bright F.C.
234997,22,181,73,Poland,CDM,Cracovia
236794,24,191,76,Denmark,GK,Randers FC
241396,22,185,73,England,"CM,CDM",Bristol City
262644,21,181,71,Latvia,"RM,CAM,LM",Borussia Dortmund II
264076,19,185,74,Romania,"CAM,CM",Uni贸n Deportiva Almer铆a
243595,23,186,77,France,"RB,CB",Paris FC
235915,23,180,69,England,CAM,Hartlepool United
254858,19,181,78,England,ST,AFC Bournemouth
243594,21,186,75,England,GK,Port Vale
261369,20,179,72,Argentina,CB,Argentinos Juniors
251386,22,183,67,France,CDM,ESTAC Troyes
224631,27,173,68,China PR,"CDM,CM",Shanghai Port FC
257532,21,181,69,Germany,LB,MSV Duisburg
260095,19,180,78,Venezuela,GK,Metropolitanos de Caracas FC
239359,23,180,68,Netherlands,"CDM,CB",SC East Bengal FC
262398,21,187,74,Netherlands,CAM,Go Ahead Eagles
244733,21,177,68,England,LWB,Plymouth Argyle
264445,18,180,77,England,ST,Accrington Stanley
198909,30,176,77,England,LB,Finn Harps
263165,20,178,77,Wales,CAM,Bristol Rovers
255228,19,168,67,Japan,"LW,LM",Kashiwa Reysol
255738,19,170,65,Cameroon,CM,Dijon FCO
247804,20,180,75,France,LB,US Quevilly Rouen M茅tropole
210684,26,180,75,Cameroon,"LB,LWB",USL Dunkerque
258555,18,184,72,Netherlands,GK,Leeds United
255483,25,189,80,Sweden,"LM,ST",Varbergs BoIS FC
248315,24,168,62,India,RM,Odisha FC
264699,19,175,68,Albania,"CDM,CM",Empoli
264187,21,180,75,Spain,ST,CD Mirand茅s
261513,19,174,69,Scotland,ST,AFC Wimbledon
247177,30,192,88,Jamaica,"ST,LW,LM",Sligo Rovers
262537,18,175,65,Denmark,"RW,CM",Viborg FF
255611,19,186,70,Italy,CAM,AC Milan
253055,22,176,71,England,"LM,RM",Middlesbrough
165502,34,183,79,England,GK,Barrow
260477,20,180,79,United States,RB,Philadelphia Union
252797,21,177,68,Turkey,LM,脟aykur Rizespor
247677,23,180,74,China PR,"CM,CAM,CDM",Guangzhou FC
252540,20,177,74,Germany,"CAM,RM",1. FC Kaiserslautern
261755,20,187,76,Netherlands,GK,Vitesse
264059,18,186,74,France,"CM,LM",FC Lorient
262024,18,162,49,Belgium,"RM,RB",RSC Anderlecht
261241,18,181,70,Germany,"LW,CAM,RW",RB Leipzig
259705,22,183,73,Paraguay,GK,Guaire帽a FC
261496,19,185,75,Austria,"CB,LB",SK Rapid Wien
258167,18,180,76,England,CB,Peterborough United
252535,29,178,63,Saudi Arabia,"ST,LM",Damac FC
239735,22,184,83,Poland,"RWB,RB",G贸rnik Zabrze
237175,21,187,74,England,"CB,LWB",Cheltenham Town
256127,18,180,70,Denmark,"LW,RW",F.C. K酶benhavn
260479,17,180,73,United States,CM,Philadelphia Union
252544,20,176,69,Germany,"CM,CAM,LM",Fatih Karag眉mr眉k S.K.
256384,21,185,75,Norway,CB,Troms酶 IL
259720,18,182,68,Ecuador,CB,LDU Quito
257672,24,184,78,Poland,"RWB,RM",G贸rnik Zabrze
263047,22,175,63,Brazil,RW,SV Ried
256390,18,175,60,Norway,"CM,CAM",Stab忙k Fotball
251525,20,182,70,Japan,"CB,RB",Vegalta Sendai
261508,18,173,68,Venezuela,LM,AC Mineros de Guayana
251780,31,180,70,Romania,"ST,CAM",CS Mioveni
260739,18,175,65,Uruguay,LM,Club Atl茅tico Pe帽arol
259459,23,183,76,Australia,"CB,CDM,LB",Wellington Phoenix
258947,19,184,80,Switzerland,"ST,LM,RM",FC Luzern
258179,19,186,80,Germany,CDM,Hannover 96
255363,21,178,69,England,CM,Watford
263298,18,182,75,Russia,"CAM,CM",FC Schalke 04
261760,26,175,76,Uruguay,"CM,CDM",Club Atl茅tico Rentistas
261248,29,169,67,Ecuador,LB,Guayaquil City FC
239857,24,189,83,China PR,GK,Chongqing Liangjiang Athletic
254704,54,177,72,Japan,ST,Yokohama FC
253168,19,185,85,England,CM,Stevenage
198825,29,175,75,England,ST,Hartlepool United
264364,19,179,70,C么te d'Ivoire,CM,Parma
263596,21,182,73,Spain,"ST,CF",FC Cartagena
253099,19,170,77,United States,ST,Mazatl谩n Futbol Club
243371,20,185,70,Denmark,"ST,CF",New York Red Bulls
258474,31,186,78,Republic of Ireland,ST,Finn Harps
261545,22,185,79,Ecuador,CB,Club Social y Deportivo Macar谩
241577,21,175,67,Albania,"RW,RWB",IK Sirius
241320,29,178,72,China PR,"LB,RB",Wuhan FC
223404,31,191,80,England,ST,Newport County
213672,26,182,85,England,"LM,ST",Sligo Rovers
262824,20,178,70,Poland,LM,Cracovia
257959,22,194,78,Netherlands,ST,RKC Waalwijk
257958,29,196,88,Switzerland,GK,FC Z眉rich
203430,27,193,71,Wales,CB,Exeter City
260772,18,168,72,Venezuela,"CAM,LW,RW",New York Red Bulls
264247,18,175,71,Germany,RW,1. FSV Mainz 05
209324,27,180,68,Scotland,"CM,CDM,CAM",Dundalk FC
258477,20,185,75,Sweden,LB,FC Groningen
203504,28,188,83,Wales,ST,Burton Albion
193713,29,178,70,China PR,"CM,CDM",Shanghai Shenhua FC
252342,20,185,74,Netherlands,GK,Willem II
261813,21,178,80,Mexico,RB,Tigres U.A.N.L.
260533,17,181,73,Australia,RB,Perth Glory
224947,23,185,77,England,GK,Blackpool
257714,21,179,74,Belgium,CDM,RKC Waalwijk
240562,19,178,70,England,CM,Gillingham
262065,21,181,70,Ecuador,RB,LDU Quito
236465,22,180,67,England,CB,Derry City
252078,20,183,73,France,LB,FC Lorient
253616,24,170,61,Bolivia,CDM,Club Atl茅tico Nacional Potos铆
235184,26,184,84,Mexico,ST,Nashville SC
263600,18,178,68,France,"CM,CAM",N卯mes Olympique
263344,20,185,75,France,CB,En Avant de Guingamp
261551,20,175,63,Ecuador,"CM,RM,LM",Sociedad Deportiva Aucas
261294,19,188,81,Netherlands,GK,Ajax
253870,27,175,74,Uruguay,"LM,LB",Cerro Largo F煤tbol Club
246838,22,175,72,Saudi Arabia,"CAM,LW",Al Batin
264246,18,171,65,Luxembourg,CM,1. FSV Mainz 05
245045,21,191,78,Colombia,CB,Atl茅tico Nacional
264231,20,178,74,Spain,"CAM,CM,CDM",AD Alcorc贸n
259626,21,191,84,Nigeria,"ST,LM",Chicago Fire Football Club
253482,19,176,62,England,"CAM,CM",Newport County
260649,30,175,68,Venezuela,"LB,LM",Deportivo La Guaira FC
263465,21,180,71,France,RM,En Avant de Guingamp
261672,22,175,75,United States,RW,Minnesota United FC
263208,20,176,72,Poland,LM,Piast Gliwice
260135,19,182,72,Paraguay,CDM,Club Cerro Porte帽o
263719,21,173,66,Colombia,LB,Am茅rica de Cali
261428,20,180,62,Germany,"CAM,CM",Hertha BSC
262695,21,185,75,Poland,"ST,CB",Bruk-Bet Termalica Nieciecza
230950,23,180,76,England,CM,Carlisle United
220454,28,184,70,Australia,"RWB,RB,LB",Brisbane Roar
256037,22,181,68,Mexico,LM,Club Le贸n
264485,23,178,73,Turkey,"CDM,CM",陌ttifak Holding Konyaspor
248356,19,172,60,Austria,CAM,SK Rapid Wien
245284,21,188,83,Germany,GK,TSV Havelse
261418,17,173,67,United States,"RW,LW",Colorado Rapids
264235,20,181,78,Netherlands,"LB,LM",Sparta Rotterdam
210987,26,173,68,Northern Ireland,CM,Accrington Stanley
241963,22,163,60,Saudi Arabia,"CM,CAM,CDM",Ettifaq FC
254260,21,177,73,Norway,RB,Odds BK
250931,21,183,73,Germany,"CM,CDM",VfL Bochum 1848
262706,25,182,76,Romania,"CDM,CM",CS Mioveni
251439,19,183,74,France,"CM,CDM",Olympique Lyonnais
244014,21,183,72,Germany,CAM,Hallescher FC
262702,26,181,81,Czech Republic,"CDM,CM",Bruk-Bet Termalica Nieciecza
255789,19,182,80,Germany,"RW,ST",1. FC Kaiserslautern
236845,22,173,61,Republic of Ireland,LB,Drogheda United
263469,19,180,71,France,CM,Valenciennes FC
262957,23,180,70,Germany,LW,FC Viktoria 1889 Berlin
241964,27,185,83,England,ST,Wrexham AFC
237612,22,189,80,Italy,CB,US Salernitana 1919
260651,18,172,64,C么te d'Ivoire,RW,BK H盲cken
255531,26,175,67,Saudi Arabia,"RB,CDM",Al Hazem
255275,21,178,70,United States,ST,Real Salt Lake
259766,18,173,73,Wales,"RB,CDM,CB",Brentford
246711,25,164,65,Burundi,"LM,ST",Sydney FC
263608,28,191,83,Germany,CB,TSV Havelse
255460,18,180,70,Sweden,"LW,RW",IF Elfsborg
244965,22,179,75,England,LM,Exeter City
243173,23,176,72,Korea Republic,CM,Incheon United FC
242661,23,184,81,Saudi Arabia,ST,Al Ittihad
226021,28,173,67,China PR,"CM,CDM",Shijiazhuang Ever Bright F.C.
222181,32,187,82,China PR,CB,Wuhan FC
207589,27,193,89,Sweden,GK,Halmstads BK
264165,19,175,65,Netherlands,CM,SC Heerenveen
248548,23,178,73,Mexico,"CM,LB",Puebla FC
264673,18,177,75,Bolivia,LB,Club Deportivo Jorge Wilstermann
231396,22,191,79,Republic of Ireland,"CB,LB",Bohemian FC
252387,22,182,73,Colombia,"CB,RB",Am茅rica de Cali
243427,20,188,78,England,ST,Fleetwood Town
253153,19,175,71,New Zealand,"LB,CAM,CM",Wellington Phoenix
248545,20,188,78,Luxembourg,GK,FC Erzgebirge Aue
242913,26,188,74,China PR,"CB,CDM",Chongqing Liangjiang Athletic
242145,21,194,91,Poland,GK,Wis艂a P艂ock
246757,19,177,72,Finland,"CM,CDM",HJK Helsinki
255205,20,175,70,United States,CDM,Austin FC
263654,20,175,55,Belgium,"LM,LW,LWB",SV Zulte Waregem
225766,23,192,79,Finland,GK,HJK Helsinki
222191,30,177,73,China PR,"LM,RM",Dalian Professional Football Club
261102,22,169,69,Venezuela,"RM,ST",Aragua F煤tbol Club
247022,22,197,82,Sweden,GK,Djurg氓rdens IF
263662,21,173,63,Mexico,CM,Club Atl茅tico de San Luis
255725,19,175,83,Ecuador,"LM,ST",CS Emelec
257516,23,179,73,Mexico,"CB,CDM",Club Universidad Nacional
236012,23,175,74,Republic of Ireland,CDM,Bohemian FC
228075,26,184,78,China PR,GK,Guangzhou City
264683,20,190,89,Italy,LW,U.C. Sampdoria
241642,22,183,68,Republic of Ireland,CB,Bohemian FC
251625,20,184,75,France,"CAM,CM",Brighton & Hove Albion
245737,22,176,65,Saudi Arabia,"RB,LB",Al Batin
264681,18,176,65,England,LB,Manchester City
255976,18,187,75,Sweden,GK,Hammarby IF
256743,21,180,75,Guinea,"CB,RB",FC Nantes
233441,22,188,80,England,LB,Rotherham United
263649,24,186,81,Germany,CB,Fortuna D眉sseldorf
263353,18,176,64,Germany,CDM,RB Leipzig
255419,22,188,80,Sweden,ST,Accrington Stanley
264129,18,182,75,Spain,CB,UD Ibiza
233408,22,192,80,China PR,ST,Shandong Taishan
263872,19,192,78,Turkey,GK,Altay SK
261823,19,175,72,Ecuador,CM,Sociedad Deportiva Aucas
263615,21,188,81,Germany,"CB,RB",FC Ingolstadt 04
257725,24,175,70,Romania,"RWB,RB",CS Mioveni
263868,20,180,75,Spain,CB,CD Mirand茅s
242875,31,181,73,China PR,"CM,CDM",Henan Songshan Longmen FC
111328,37,183,88,England,GK,Plymouth Argyle
233915,22,180,70,England,ST,Wrexham AFC
228795,30,176,76,Saudi Arabia,"ST,RM",Damac FC
261562,21,180,77,Peru,GK,Sport Huancayo
240570,22,186,73,France,"RB,LB",Stade de Reims
228794,28,173,72,Saudi Arabia,"RM,LM,CM",Ettifaq FC
263354,18,181,74,Germany,CB,RB Leipzig
258489,18,181,70,Finland,"RW,LW",HJK Helsinki
230081,22,188,82,England,"CM,CDM",Forest Green Rovers
244673,20,176,73,England,"CM,CAM",Hartlepool United
257217,19,170,67,Italy,"LW,ST",Bologna
261569,19,175,67,Chile,CM,Club de Deportes Cobresal
242911,27,190,78,China PR,CB,Changchun Yatai FC
262367,28,180,79,England,RB,Sutton United
250846,27,182,79,Niger,ST,Al Hazem
231646,23,177,70,Poland,"CM,CAM,LM",Bruk-Bet Termalica Nieciecza
263134,20,181,72,Poland,"LB,RWB",Bruk-Bet Termalica Nieciecza
252125,19,174,62,Germany,"CM,CDM",Eintracht Braunschweig
181725,33,176,75,Republic of Ireland,"CDM,CM",Drogheda United
220893,25,188,73,England,ST,Newport County
198109,28,189,90,Norway,ST,Sandefjord Fotball
225756,24,188,81,Australia,"ST,CAM",Adelaide United
264156,24,175,70,Haiti,RM,AFC Chindia T芒rgovi葯te
262363,20,167,70,Scotland,CM,Dundee FC
260570,19,175,70,Belgium,"CAM,CM",Sint-Truidense VV
231735,27,181,75,Saudi Arabia,CB,Al Ittihad
259639,20,177,70,Uruguay,"LB,CM,LM",Club Atl茅tico Rentistas
218593,26,194,72,England,GK,Blackpool
257071,20,180,70,Azerbaijan,"LB,RB",陌stanbul Ba艧ak艧ehir FK
247057,20,193,77,Canada,"CDM,CM,CAM",Toronto FC
259080,29,172,70,Senegal,"CM,CDM",Grenoble Foot 38
257550,28,183,82,United Arab Emirates,GK,Free agent
244494,20,180,81,Norway,LW,SK Brann
235534,21,180,72,Mexico,"LB,LM",CF Monterrey
227854,23,178,75,England,"LB,CB",Bradford City
259341,17,173,69,Mexico,"LB,LWB",Deportivo Toluca
263949,18,192,80,Togo,CDM,Bayer 04 Leverkusen
262669,20,174,74,Germany,"CM,RM",SC Freiburg II
262157,30,184,80,Belgium,GK,Seraing
234508,24,185,80,India,CB,Hyderabad FC
262923,19,185,71,Germany,CB,1. FC Heidenheim 1846
262922,19,186,84,Austria,GK,1. FC Heidenheim 1846
260104,18,181,76,Spain,"CM,CDM",CF Fuenlabrada
260870,20,176,70,Japan,"LW,CF,CAM",Kawasaki Frontale
263441,18,191,76,France,GK,FC Nantes
241414,21,176,73,Sweden,"LM,RM",Halmstads BK
263686,19,189,74,England,CB,Leyton Orient
262662,20,181,75,Germany,"LB,LWB,LM",SC Freiburg II
258053,24,179,75,Mexico,CB,Club Deportivo Guadalajara
245509,21,176,71,Australia,"LB,CDM",Adelaide United
242436,20,188,81,England,CM,Chelsea
264196,19,183,78,England,"RB,RWB",K Beerschot VA
242435,20,194,75,England,CB,Wycombe Wanderers
228610,28,173,64,Saudi Arabia,RB,Damac FC
254465,19,177,63,Sweden,"CAM,LM",AIK
253440,20,171,60,Saudi Arabia,"RM,LM",Al Nassr
261376,22,185,80,Peru,GK,Carlos A. Mannucci
253712,20,177,68,India,"CDM,CM",Mumbai City FC
248072,30,189,82,Romania,GK,FC U Craiova 1948
233745,21,179,67,Poland,CAM,艢l膮sk Wroc艂aw
260888,21,182,71,Turkey,"CM,CAM",G枚ztepe SK
242961,20,170,65,Guyana,"RM,LM,CAM",Queens Park Rangers
264222,19,187,83,Germany,CDM,TSG Hoffenheim
260893,21,194,84,Ghana,CB,Yeni Malatyaspor
260892,19,178,70,Burundi,CDM,Yeni Malatyaspor
252700,20,178,72,Australia,CB,Brisbane Roar
246300,22,180,74,Colombia,"LB,CB",Lecce
263707,17,185,70,Belgium,CB,Royal Charleroi S.C.
263451,21,190,83,Argentina,ST,San Lorenzo de Almagro
259866,21,184,91,Mexico,CB,Club Deportivo Guadalajara
241434,21,174,65,England,RB,Salford City
238105,30,187,80,China PR,CB,Qingdao FC
230940,24,187,81,C么te d'Ivoire,ST,US Salernitana 1919
252439,21,173,70,England,"LW,LM",Port Vale
263444,18,185,75,Austria,"ST,CF",SC Rheindorf Altach
253713,19,177,74,Paraguay,LB,Club Cerro Porte帽o
244498,28,192,92,Poland,GK,Piast Gliwice
257298,24,181,77,Turkey,LB,脟aykur Rizespor
254995,20,178,68,France,LB,Montpellier H茅rault SC
248339,26,173,70,Saudi Arabia,"CAM,RM",Damac FC
211476,34,182,64,India,"CDM,CM",ATK Mohun Bagan FC
261653,22,192,85,Germany,ST,Fortuna D眉sseldorf
259606,19,188,78,Peru,GK,Club Universitario de Deportes
212759,31,182,71,Korea Republic,"LW,ST",Jeju United FC
262466,32,182,78,Greece,"CB,CDM",Rapid Bucure葯ti
264520,17,178,66,Colombia,CM,Deportivo Pasto
223298,27,183,78,China PR,"CM,RM",Shenzhen FC
260418,22,180,76,Mexico,CB,Gallos Blancos de Quer茅taro
263750,23,188,88,Malta,ST,St. Patrick's Athletic
259398,21,182,73,Mexico,"CB,LB",CF Monterrey
200263,29,178,76,Republic of Ireland,"CM,CDM",Sligo Rovers
242759,22,183,78,Switzerland,"CB,RB,LB",Grasshopper Club Z眉rich
258377,18,187,78,Hungary,"ST,CF,CAM",KRC Genk
264521,19,171,68,Colombia,"CM,CDM",Deportivo Pasto
239689,20,192,79,Germany,GK,FSV Zwickau
263754,17,186,79,Germany,CM,Hallescher FC
246345,21,189,81,Korea Republic,CB,Daegu FC
261705,21,185,77,United States,CB,Orlando City Soccer Club
261449,18,186,90,Germany,GK,1. FC Saarbr眉cken
262977,17,179,75,Germany,"LB,CM",Hallescher FC
256321,21,172,74,Mexico,ST,Deportivo Toluca
257082,21,189,83,Germany,GK,1. FSV Mainz 05
262721,18,188,70,Denmark,RW,FC Midtjylland
182076,36,194,97,China PR,GK,Qingdao FC
258362,22,185,82,Brazil,GK,FC Dallas
229450,26,185,76,France,"CB,CDM",Oldham Athletic
263227,17,185,67,Sweden,"CM,CF",Hammarby IF
263995,24,175,68,United States,"CDM,CM",Los Angeles FC
263996,21,183,70,Sweden,CM,Mj酶ndalen IF
262970,20,172,70,Paraguay,CM,Club Olimpia
260924,18,188,80,Germany,"CDM,CB",DSC Arminia Bielefeld
264512,18,168,60,France,CAM,Stade Brestois 29
261948,21,180,75,Australia,"RW,LW",Brisbane Roar
251453,20,201,80,England,GK,Newcastle United
259389,19,176,72,Scotland,"LB,LWB",Wigan Athletic
262463,30,192,88,Romania,GK,Rapid Bucure葯ti
260927,18,177,65,England,"RM,CM",Southampton
264000,21,187,80,Turkey,CB,Aytemiz Alanyaspor
264010,18,173,65,Norway,LW,FK Bod酶/Glimt
258890,20,176,76,Nigeria,"CM,CAM",Sheffield Wednesday
257337,25,183,72,Poland,"CF,ST",Wis艂a P艂ock
251897,19,175,69,England,"RB,RWB",Scunthorpe United
264700,18,179,78,Mexico,RB,Puebla FC
263420,21,176,61,Tunisia,ST,AJ Auxerre
252923,20,179,72,Mexico,CM,Santos Laguna
228859,22,186,82,Sweden,ST,Go Ahead Eagles
263931,20,180,77,England,ST,Rochdale
263675,23,173,67,France,ST,Paris FC
248826,24,185,75,France,GK,Rodez Aveyron Football
264186,22,180,75,Spain,"RM,LM,CAM",CF Fuenlabrada
247289,23,194,79,Brazil,GK,Venezia FC
238844,22,178,70,Saudi Arabia,"LB,CB",Al Shabab
262136,20,193,75,England,ST,Bristol City
255224,20,180,68,Cameroon,ST,Toulouse Football Club
264184,22,181,70,Spain,GK,CD Mirand茅s
262135,19,185,79,Norway,"LB,LW,RW",SK Brann
264182,20,184,76,Mexico,GK,Club Necaxa
262646,19,190,84,Poland,GK,Wis艂a Krak贸w
255989,19,180,80,Peru,GK,FBC Melgar
243189,25,191,86,Japan,GK,Avispa Fukuoka
227836,25,181,71,Sweden,RM,Degerfors IF
237309,24,188,75,England,CM,Wrexham AFC
263668,18,185,75,Poland,CM,G贸rnik Zabrze
258313,18,184,73,Germany,"CM,CAM",1. FC Union Berlin
259083,19,166,56,Burkina Faso,"CAM,LM",FC St. Gallen 1879
255755,19,183,75,United States,"RM,ST",Venezia FC
242955,24,181,73,New Zealand,"CF,CAM,ST",Free agent
260362,24,188,78,Japan,GK,Shonan Bellmare
256778,19,186,85,Denmark,ST,Silkeborg IF
227082,24,172,68,Republic of Ireland,"CAM,CM",Drogheda United
259081,17,165,62,United States,"CDM,CM",D.C. United
258825,20,182,83,Netherlands,RB,Willem II
247561,31,190,77,China PR,GK,Shenzhen FC
248317,26,174,64,India,"LB,LM",ATK Mohun Bagan FC
262665,19,186,79,Germany,CB,SC Freiburg II
260616,19,173,66,United States,CM,LA Galaxy
260863,18,192,85,Japan,ST,Valencia CF
258047,19,168,71,Scotland,"RWB,LWB",St. Mirren
257791,19,189,77,Belgium,GK,Oud-Heverlee Leuven
245503,21,184,69,Gambia,ST,Bristol City
250878,22,186,78,England,"CB,RWB",Wrexham AFC
260349,37,186,81,Japan,GK,FC Tokyo
264437,19,180,75,Senegal,"CB,CDM",FC Metz
262900,19,175,68,Germany,LW,Sportclub Verl
262731,19,190,86,England,CB,Bristol Rovers
243281,21,183,70,England,CB,Sunderland
261460,17,185,81,Liberia,"RW,LW",Minnesota United FC
252500,18,192,82,Poland,GK,Zag艂臋bie Lubin
243540,22,186,78,France,"CB,RB",Pau FC
259922,24,186,81,Sweden,"ST,LW",Degerfors IF
245074,25,189,78,Korea Republic,GK,Daegu FC
234322,28,184,83,Korea Republic,CB,Daegu FC
263506,21,187,82,Sweden,CM,Vejle Boldklub
261457,20,185,72,Iceland,ST,Kristiansund BK
260687,19,178,70,England,"RB,RWB",Derby County
236546,23,182,78,India,ST,Jamshedpur FC
243279,20,170,64,Scotland,"LB,LM,LWB",Brentford
261197,23,188,82,United States,CB,Nashville SC
246349,19,175,70,England,RM,Tottenham Hotspur
264013,28,178,71,Saudi Arabia,LB,Al Hazem
246092,21,180,72,Republic of Ireland,CF,Leicester City
259915,28,187,80,United States,GK,Degerfors IF
257099,23,168,65,Japan,"CDM,CM",Kawasaki Frontale
263755,20,180,76,Poland,"RWB,RB",Bruk-Bet Termalica Nieciecza
263936,21,180,70,Mexico,CM,Tigres U.A.N.L.
245506,22,175,70,Saudi Arabia,LB,Al Ahli
246259,20,177,78,Mexico,CB,CF Monterrey
260848,23,181,70,Japan,CB,Kashima Antlers
239859,24,180,75,China PR,RB,Shandong Taishan
