ID,FullName,ValueEUR,WageEUR,ClubPosition,ClubNumber,NationalTeam,PreferredFoot,IntReputation,AttackingWorkRate,DefensiveWorkRate
262939,Arne Schulz,325000,500,RES,35,Not in team,Right,1,Medium,Medium
261656,Cody Mizell,120000,1000,RES,25,Not in team,Right,1,Medium,Medium
248856,Danny Leyva,350000,500,SUB,75,Not in team,Right,1,Medium,Medium
256534,Cristóbal Finch,350000,1000,SUB,3,Not in team,Right,1,Medium,Medium
248597,David Quintero,275000,500,SUB,31,Not in team,Right,1,Medium,Medium
182037,Hanlin Yao,45000,1000,CM,8,Not in team,Right,1,Medium,Medium
263445,Amir Abdijanovic,325000,2000,RES,22,Not in team,Right,1,Medium,Medium
253972,Tyrese Omotoye,325000,2000,SUB,17,Not in team,Right,1,Medium,Medium
244056,Casper Øyvann,325000,600,SUB,20,Not in team,Right,1,Medium,Medium
257367,Zaid Al-Hussaini,350000,2000,SUB,22,Not in team,Left,1,High,Medium
229206,Danny Kane,210000,500,SUB,4,Not in team,Right,1,Medium,Medium
259924,Takuto Minami,350000,1000,RES,37,Not in team,Right,1,Medium,Medium
264343,Jan Schröder,350000,1000,RES,47,Not in team,Left,1,Medium,Medium
259753,Berat Kalkan,450000,850,SUB,36,Not in team,Right,1,Medium,Medium
239510,Matthias Köbbing,170000,3000,RES,44,Not in team,Right,1,Medium,Medium
257932,Lleyton Brooks,350000,1000,SUB,26,Not in team,Right,1,High,High
262420,Robert Popa,325000,500,SUB,31,Not in team,Right,1,Medium,Medium
264212,Turan Tuzlacik,300000,1000,RES,14,Not in team,Left,1,Medium,Medium
248711,Allan Tchaptchet,350000,4000,RES,62,Not in team,Right,1,Medium,Medium
256135,Daisuke Matsumoto,275000,700,SUB,39,Not in team,Right,1,Medium,Medium
260743,Hunter Sulte,325000,500,SUB,26,Not in team,Right,1,Medium,Medium
258696,Abdullah Al Dawsari,150000,3000,SUB,10,Not in team,Right,1,Medium,Medium
261001,Yuji Kitajima,325000,650,RES,25,Not in team,Left,1,Medium,Medium
257163,Isaac Asante,350000,850,RES,20,Not in team,Right,1,Medium,Medium
259723,Daniel Hall,325000,500,CB,23,Not in team,Right,1,Medium,Medium
256396,Sigurd Kvile,325000,650,SUB,26,Not in team,Right,1,Medium,Medium
217231,Laxmikant Kattimani,70000,500,GK,25,Not in team,Right,1,Medium,Medium
243730,Tom Crawford,300000,2000,SUB,22,Not in team,Right,1,Medium,Medium
261775,Matthias Gragger,300000,950,SUB,15,Not in team,Left,1,Medium,Medium
260496,Dong Gyu Yu,170000,1000,RES,17,Not in team,Right,1,Medium,Medium
263569,Ghjuvanni Quilichini,250000,500,SUB,40,Not in team,Right,1,Medium,Medium
226450,Mohammed Awaji,160000,2000,RES,1,Not in team,Right,1,Medium,Medium
263315,Lasse Schulz,300000,500,RES,41,Not in team,Right,1,Medium,Medium
251283,Ryan Burke,325000,2000,SUB,15,Not in team,Left,1,Medium,Medium
257427,Omar Rodríguez,190000,3000,RES,30,Not in team,Right,1,Medium,Medium
257428,Gerson Vázquez,375000,2000,SUB,17,Not in team,Right,1,High,Low
231172,Jordan Holmes,240000,650,SUB,12,Not in team,Right,1,Medium,Medium
254467,Arne Cassaert,300000,1000,RES,32,Not in team,Right,1,Medium,Medium
257554,Hakim Traoré,350000,750,SUB,34,Not in team,Right,1,Medium,Low
260881,Luke Heeney,200000,500,SUB,21,Not in team,Right,1,Medium,Medium
258050,Jordan Brown,325000,2000,RES,32,Not in team,Right,1,Medium,High
262921,Alexander Bazdrigiannis,350000,500,SUB,29,Not in team,Right,1,Medium,Medium
248292,Mohammad Nawaz,300000,500,GK,1,Not in team,Right,1,Medium,Medium
262371,Craig Dundas,0,1000,RES,14,Not in team,Right,1,Medium,Low
234978,Ryan East,325000,2000,SUB,26,Not in team,Left,1,Medium,Medium
102881,Kyriakos Stamatopoulos,15000,600,RES,13,Not in team,Left,1,Medium,Medium
261344,Bolívar Pico,325000,500,SUB,22,Not in team,Right,1,Medium,Medium
263392,Wiktor Kłos,325000,550,SUB,17,Not in team,Left,1,Medium,Medium
261342,Junior Ayoví,350000,500,SUB,21,Not in team,Right,1,Medium,Medium
260829,Alessio Abibi,180000,500,GK,1,Not in team,Right,1,Medium,Medium
259549,Martín Ballesteros,300000,650,RES,12,Not in team,Right,1,Medium,Medium
258056,Sam Long,325000,500,SUB,31,Not in team,Right,1,Medium,Medium
264458,Abdullah Matuq,325000,2000,RES,37,Not in team,Right,1,High,Low
243728,Birkan Kirdar,350000,950,SUB,13,Not in team,Right,1,Medium,Medium
241418,Tianyi Gao,220000,3000,SUB,15,Not in team,Right,1,High,Medium
262668,Jordy Makengo,325000,500,RES,34,Not in team,Right,1,Medium,Medium
263948,Lukas Schlosser,325000,2000,RES,29,Not in team,Right,1,Medium,Medium
242700,Zhiyu Yan,130000,2000,RES,24,Not in team,Left,1,Medium,Medium
251660,Abdulrahman Al Safri,140000,4000,CDM,8,Not in team,Right,1,Medium,Medium
255756,Cole Turner,325000,650,RES,13,Not in team,Right,1,Medium,High
263437,Ignacio Sosa,325000,500,SUB,28,Not in team,Right,1,Medium,Medium
264461,Bartłomiej Ciepiela,350000,1000,RES,92,Not in team,Right,1,Medium,Medium
247821,Kreshnik Krasniqi,375000,650,SUB,92,Not in team,Right,1,Medium,Medium
203023,Darren Cole,130000,550,SUB,20,Not in team,Right,1,High,Medium
216214,Joe Gorman,150000,550,SUB,32,Not in team,Left,1,Medium,High
253760,Darragh Power,190000,500,RB,2,Not in team,Right,1,Medium,Medium
264666,Emrecan Uzun,325000,1000,RES,30,Not in team,Right,1,Low,Medium
247000,Jason McClelland,220000,600,SUB,11,Not in team,Left,1,Medium,Medium
259988,Malte Påhlsson,180000,500,SUB,12,Not in team,Right,1,Medium,Medium
261331,Kieran Coates,350000,2000,RES,43,Not in team,Right,1,High,Medium
263892,Manuel Osifo,325000,500,SUB,19,Not in team,Right,1,Medium,High
263381,Jürgen Lemmerer,375000,700,SUB,19,Not in team,Right,1,High,Low
232149,Matthew Connor,180000,500,RES,13,Not in team,Right,1,Medium,Medium
262101,Ryo Tanada,325000,800,RES,46,Not in team,Right,1,Medium,Medium
263382,Florian Weiler,400000,550,RES,4,Not in team,Right,1,High,Medium
259288,Kwadwo Opoku,300000,900,SUB,22,Not in team,Left,1,Medium,Medium
260859,Ryuya Fukushima,325000,1000,RES,36,Not in team,Left,1,Medium,Medium
233945,Wei Wu,190000,2000,CM,5,Not in team,Right,1,Medium,Medium
253401,Harry Van der Saag,300000,1000,SUB,21,Not in team,Right,1,Medium,Medium
264411,Sil Swinkels,375000,500,RES,50,Not in team,Right,1,Low,High
262364,Coby Rowe,180000,2000,SUB,4,Not in team,Right,1,Medium,Medium
264668,Ruben van Kouwen,275000,1000,RES,30,Not in team,Right,1,Medium,Medium
263419,Kylian Silvestre,300000,550,RES,33,Not in team,Left,1,Medium,Medium
264443,Amadou Camara,325000,750,SUB,23,Not in team,Right,1,Medium,Medium
263426,Samy Faraj,350000,700,RES,23,Not in team,Right,1,Medium,Medium
256513,Tavio Kouakou D'Almeida,325000,4000,RES,41,Not in team,Right,1,Medium,Medium
264352,Mason Hancock,350000,500,RES,35,Not in team,Left,1,Medium,Medium
261525,Joaquín Suárez,375000,500,RES,2,Not in team,Right,1,Low,High
252835,Grant Horton,325000,900,SUB,24,Not in team,Right,1,Medium,Medium
213923,Ed Williams,190000,2000,RES,18,Not in team,Right,1,Medium,Medium
231682,Thomas Heward-Belle,240000,1000,SUB,20,Not in team,Right,1,Medium,Medium
258721,Mert-Yusuf Torlak,325000,1000,RES,39,Not in team,Right,1,Medium,Medium
256417,Mads Sande,275000,700,SUB,27,Not in team,Right,1,High,High
244129,Andre Burley,300000,1000,RES,34,Not in team,Right,1,Medium,Medium
264342,Gianluca Schäfer,325000,1000,RES,46,Not in team,Left,1,Medium,Medium
257019,Hugo Gambor,300000,500,RES,17,Not in team,Right,1,Medium,Medium
259989,Edvin Kurtulus,300000,550,RB,26,Not in team,Right,1,Medium,Medium
248469,Dynel Simeu,350000,4000,RES,63,Not in team,Right,1,Medium,Medium
260350,Konosuke Nishikawa,300000,500,RES,24,Not in team,Right,1,Medium,Medium
258302,Alejandro Andrade,325000,1000,RES,94,Not in team,Right,1,Medium,High
238076,Matt Bersano,120000,1000,RES,12,Not in team,Right,1,Medium,Medium
230759,Conor Davis,275000,500,SUB,25,Not in team,Right,1,Medium,Medium
244583,Maxime Wenssens,250000,700,SUB,32,Not in team,Right,1,Medium,Medium
255842,Akira Yoshida,275000,500,RES,28,Not in team,Right,1,Medium,Medium
262755,Shalva Ogbaidze,275000,500,RES,28,Not in team,Right,1,Medium,Medium
261731,Jaden Bevan,250000,500,SUB,31,Not in team,Right,1,Medium,Medium
256353,Zak Emmerson,325000,2000,RES,63,Not in team,Right,1,Medium,Medium
262244,Jakub Myszor,325000,900,RES,38,Not in team,Right,1,Medium,Medium
262756,Matteo Gumaneh,300000,500,SUB,21,Not in team,Right,1,Medium,Medium
257892,Adam Pavlesic,275000,500,SUB,30,Not in team,Right,1,Medium,Medium
264294,Mathias Løvik,375000,500,RES,51,Not in team,Left,1,High,Medium
245090,Laurenz Beckemeyer,250000,500,SUB,21,Not in team,Right,1,Medium,Medium
257138,Blondy Nna Noukeu,300000,2000,SUB,40,Not in team,Right,1,Medium,Medium
259174,Abdulelah Al Burayh,200000,3000,SUB,21,Not in team,Right,1,Medium,Low
247656,Paul Grave,275000,2000,RES,34,Not in team,Right,1,Medium,Medium
256375,Kristoffer Khazeni,150000,1000,CM,26,Not in team,Right,1,Medium,Medium
257400,Yasin Ayari,325000,500,SUB,26,Not in team,Right,1,Medium,Medium
235897,Abdulmajeed Obaid,170000,3000,SUB,27,Not in team,Right,1,Medium,Medium
262522,Jake Bickerstaff,300000,500,RES,27,Not in team,Right,1,Medium,Medium
248187,Daniel Obbekjær,300000,550,SUB,22,Not in team,Right,1,Medium,Medium
251771,Denilson Ojeda,240000,500,GK,1,Not in team,Right,1,Medium,Medium
256380,André Boman,300000,500,SUB,22,Not in team,Right,1,Medium,Medium
264306,Jesús Hernández,300000,500,RES,91,Not in team,Right,1,High,Low
261501,Franco Nicolás Torres,170000,500,SUB,8,Not in team,Right,1,Medium,Medium
246654,Rasmus Wikström,275000,1000,RES,21,Not in team,Right,1,Medium,Medium
255870,Jin Hyun Kim,275000,1000,SUB,38,Not in team,Right,1,Medium,Medium
258929,Lars Dendoncker,325000,800,SUB,5,Not in team,Right,1,Low,Medium
258928,Viljami Sinisalo,250000,2000,RES,38,Not in team,Right,1,Medium,Medium
256110,Jack Skahan,275000,1000,SUB,16,Not in team,Right,1,High,Medium
254830,Timothy Galjé,240000,1000,SUB,1,Not in team,Right,1,Medium,Medium
263277,Hassan Al Mohammed,275000,3000,RES,15,Not in team,Right,1,Medium,Medium
256620,Liam Gibbs,325000,2000,RES,47,Not in team,Right,1,High,Medium
256108,Alejandro Rojo,275000,500,RES,12,Not in team,Right,1,Medium,Medium
250988,Taoyu Piao,130000,2000,SUB,24,Not in team,Right,1,Medium,Low
257641,Nikodem Fiedosewicz,275000,550,RES,14,Not in team,Left,1,Medium,Medium
248694,Ibrahim Karamoko,275000,4000,RES,86,Not in team,Right,1,Medium,Medium
256617,Marlon Dinger,275000,2000,RES,27,Not in team,Right,1,Medium,Medium
255849,Daiki Mitsui,240000,500,RES,22,Not in team,Right,1,Medium,Medium
228989,Seityasen Singh,120000,550,SUB,22,Not in team,Right,1,Medium,Medium
264083,Nicolas Mercier,300000,500,SUB,11,Not in team,Right,1,High,Medium
259455,Abdulaziz Damdam,170000,2000,SUB,6,Not in team,Right,1,Medium,Medium
243273,Abdulmohsen Al Qahtani,275000,3000,RES,74,Not in team,Left,1,Medium,Medium
251819,Josh Neufville,325000,2000,RES,39,Not in team,Right,1,Medium,Medium
261032,Joe Hodge,300000,2000,RES,41,Not in team,Right,1,Medium,High
257192,Eirik Asante Gayi,325000,600,SUB,15,Not in team,Right,1,Medium,Medium
247371,Cian Kavanagh,300000,500,SUB,10,Not in team,Right,1,Medium,Medium
263243,Kacper Lepczyński,275000,700,RES,24,Not in team,Right,1,Medium,Medium
260169,Tein Troost,300000,500,RES,49,Not in team,Left,1,Medium,Medium
251465,Arthur Lyska,250000,650,SUB,31,Not in team,Right,1,Medium,Medium
244553,Marcel Köstenbauer,250000,550,SUB,21,Not in team,Right,1,Medium,Medium
229193,David Mitchell,70000,1000,RES,31,Not in team,Right,1,Medium,Medium
262059,Joaquín Silva,240000,500,SUB,1,Not in team,Right,1,Medium,Medium
264009,Yahav Gurfinkel,275000,900,SUB,3,Not in team,Left,1,Medium,Medium
262729,Adrian Măr,300000,550,RES,11,Not in team,Left,1,High,Medium
254792,Mohammed Al Mahasna,240000,2000,SUB,33,Not in team,Right,1,Medium,Medium
256070,Jeremy Kelly,275000,1000,RES,45,Not in team,Right,1,Medium,Medium
247622,Bernardo Costa da Rosa,300000,6000,RES,44,Not in team,Right,1,Medium,Medium
258373,Marian Danciu,300000,2000,RES,36,Not in team,Right,1,Medium,Low
261543,Dean Byrne,170000,500,LM,20,Not in team,Left,1,High,Medium
247719,Kerui Chen,180000,3000,RES,31,Not in team,Right,1,Medium,Medium
256683,Ollie Tomlinson,275000,1000,SUB,41,Not in team,Right,1,Medium,Medium
245420,Hussain Salem,240000,2000,LB,12,Not in team,Left,1,Medium,Medium
261286,Dylan Grimes,275000,500,RM,7,Not in team,Right,1,High,Medium
263251,Nikolas Dimitriou,0,0,,,Not in team,Right,1,High,Low
263777,Jakub Sangowski,300000,500,SUB,19,Not in team,Right,1,Medium,Medium
263244,Bartłomiej Kłudka,325000,700,RES,27,Not in team,Right,1,Medium,Medium
259149,Erdem Canpolat,275000,1000,SUB,22,Not in team,Right,1,Medium,Medium
260175,Daniel Bunk,325000,500,RES,42,Not in team,Right,1,Medium,Medium
262224,Eskil Smidesang Edh,300000,500,SUB,25,Not in team,Right,1,High,Medium
259920,Axel Lindahl,150000,1000,SUB,18,Not in team,Right,1,Medium,Medium
247889,Yaya Dukuly,325000,500,SUB,19,Not in team,Left,1,High,Low
262995,Roman Schabbing,250000,500,RES,25,Not in team,Right,1,Medium,Medium
263507,Bassekou Diabaté,275000,1000,SUB,10,Not in team,Right,1,Medium,Medium
243117,Weijun Xie,180000,2000,CM,11,Not in team,Right,1,Medium,Low
263859,Pedro Paulo Kasanzi Lubamba,325000,1000,SUB,22,Not in team,Right,1,Medium,Medium
252850,Ryunosuke Sagara,325000,500,RES,27,Not in team,Right,1,Medium,Low
262322,Nahuel Noll,275000,500,RES,36,Not in team,Right,1,Medium,Medium
255921,Peter Urminsky,250000,750,SUB,27,Not in team,Right,1,Medium,Medium
264112,Devin Remie,275000,500,RES,51,Not in team,Right,1,Medium,Medium
245167,Lalruatthara Lalruatthara,150000,500,LB,39,Not in team,Left,1,High,Medium
256174,José Herrera,300000,500,RES,13,Not in team,Right,1,Medium,Medium
261293,Seedy Jatta,400000,500,SUB,19,Not in team,Right,1,High,Medium
263335,Théo Loridan,300000,500,RES,37,Not in team,Right,1,Medium,Medium
264358,Jordan Hall,240000,2000,RES,34,Not in team,Right,1,Medium,Medium
262275,Stefan Deuling,275000,1000,RES,40,Not in team,Right,1,Medium,Medium
217992,Mark Timlin,160000,500,SUB,10,Not in team,Left,1,Medium,Medium
248203,Firas Al Ghamdi,300000,4000,RES,14,Not in team,Right,1,Medium,Medium
262539,Ibrahim Said,325000,1000,SUB,30,Not in team,Right,1,Medium,Low
253066,Abdullah Nasser,190000,2000,RES,16,Not in team,Left,1,Medium,Medium
247434,Leon Pöhls,140000,500,SUB,25,Not in team,Right,1,Medium,Medium
241033,Cameron Gregory,275000,850,SUB,21,Not in team,Right,1,Medium,Medium
256392,Alou Kuol,325000,2000,RES,27,Not in team,Right,1,Medium,Low
253064,Suresh Wangjam,275000,500,CDM,8,Not in team,Right,1,Medium,Medium
242056,Callum Timmins,275000,750,CM,19,Not in team,Right,1,Medium,Medium
260486,Ho Jun Son,300000,500,RES,66,Not in team,Right,1,Medium,Medium
263057,Toni Silić,350000,500,RES,33,Not in team,Right,1,Medium,Medium
257158,Johan Karlsson,275000,500,SUB,27,Not in team,Right,1,Medium,Medium
240518,Saleh Al Nashmi,170000,4000,SUB,4,Not in team,Right,1,Medium,Medium
263302,Hans Høllsberg,300000,1000,SUB,33,Not in team,Right,1,Medium,Medium
257157,Filip Bundgaard,325000,500,RES,40,Not in team,Left,1,High,Medium
252549,Jay Bird,300000,1000,SUB,24,Not in team,Right,1,Medium,Medium
248197,Vignesh Murthy,275000,500,SUB,23,Not in team,Left,1,High,Medium
264069,Nathanaël Saintini,275000,2000,CB,39,Not in team,Right,1,Medium,Medium
263301,Adrián Victores García,275000,900,RES,30,Not in team,Right,1,Medium,Medium
231567,Bikash Jairu,120000,500,LWB,23,Not in team,Left,1,High,Medium
252306,Marc Walsh,300000,500,SUB,19,Not in team,Right,1,Medium,Medium
262310,Marcos Gómez,300000,500,RES,37,Not in team,Right,1,Medium,Medium
252061,Jack Malone,300000,500,SUB,29,Not in team,Right,1,Medium,Medium
261285,Mick McDonnell,110000,500,CB,5,Not in team,Right,1,Medium,High
248741,Daniel Barden,300000,2000,SUB,1,Not in team,Right,1,Medium,Medium
236453,Germanpreet Singh,230000,500,SUB,28,Not in team,Right,1,Medium,High
263333,Plamedi Buni Jorge,275000,650,SUB,17,Not in team,Right,1,Medium,Medium
258724,Ethan Brierley,325000,500,SUB,24,Not in team,Right,1,Medium,Medium
247715,Byung Kwon Hwang,275000,1000,RES,25,Not in team,Right,1,Medium,Medium
263842,Jonathan Khemdee,275000,1000,RES,17,Not in team,Right,1,Medium,Medium
263073,Neal Gibs,250000,500,SUB,38,Not in team,Left,1,Medium,High
257435,Kieron Evans,325000,3000,SUB,36,Not in team,Right,1,High,Medium
253078,Abdullah Al Hassan,275000,2000,RES,2,Not in team,Right,1,Medium,Medium
241307,Wenjun Jiang,90000,2000,SUB,26,Not in team,Left,1,High,Medium
245146,Yilson Rosales,300000,500,SUB,4,Not in team,Right,1,Medium,Medium
234393,Marco Ramkilde,275000,3000,RES,27,Not in team,Right,1,Medium,Low
260503,Mateusz Winciersz,275000,1000,SUB,15,Not in team,Left,1,High,Medium
258711,Fahad Al Shammari,100000,3000,RES,16,Not in team,Right,1,High,Medium
237975,Barry Cotter,275000,500,SUB,6,Not in team,Right,1,High,Medium
263831,Bassim Boukteb,275000,1000,SUB,29,Not in team,Right,1,Medium,Medium
263575,Clemens Riedel,300000,500,RES,38,Not in team,Right,1,Medium,Medium
248673,Darius Grosu,275000,850,RES,77,Not in team,Right,1,Medium,Medium
264138,Matthieu Rongier,300000,500,RES,30,Not in team,Right,1,Medium,Medium
256864,Charlie Caton,325000,750,SUB,19,Not in team,Left,1,Medium,Medium
264440,Guillermo Bueno López,275000,500,RES,3,Not in team,Left,1,High,High
263152,Abdullah Hawsawi,170000,3000,RB,19,Not in team,Right,1,Medium,High
257264,Oscar Vilhelmsson,300000,500,SUB,29,Not in team,Left,1,Medium,Medium
244465,Jack Hamilton,325000,1000,SUB,23,Not in team,Right,1,Medium,Medium
252659,Dong Heon Kim,240000,550,SUB,31,Not in team,Right,1,Medium,Medium
260852,Taika Nakashima,300000,700,RES,45,Not in team,Right,1,Medium,Medium
263157,Yacouba Nasser Djiga,375000,600,RES,6,Not in team,Right,1,Medium,Medium
248310,Nikhil Poojary,150000,500,SUB,27,Not in team,Right,1,High,High
255990,Niall O'Keeffe,200000,500,CDM,14,Not in team,Right,1,Medium,High
264695,Oliver Denham,275000,2000,RES,42,Not in team,Right,1,Medium,Medium
261727,Isaac Tshipamba,275000,500,SUB,21,Not in team,Right,1,Medium,Medium
263417,Paul Joly,275000,750,RES,26,Not in team,Left,1,Medium,Medium
248251,Hitesh Sharma,275000,500,CDM,18,Not in team,Right,1,Medium,Medium
254713,Orlando Colmán,300000,500,SUB,32,Not in team,Right,1,Medium,Medium
257787,Bas Van Den Eynden,300000,1000,RES,37,Not in team,Left,1,High,Medium
248830,Jonas Wendlinger,275000,850,RES,33,Not in team,Right,1,Medium,Medium
251390,Ensar Arslan,300000,2000,RES,39,Not in team,Left,1,Medium,Medium
261118,Do Yun Choi,275000,850,SUB,33,Not in team,Left,1,Medium,High
264191,Gustaf Lagerbielke,275000,600,RES,2,Not in team,Right,1,Medium,Medium
264703,Sebastián González,300000,500,RES,26,Not in team,Right,1,Medium,Medium
263424,Malcolm Viltard,300000,500,SUB,24,Not in team,Right,1,Medium,Medium
252160,Maxim Deman,250000,700,SUB,16,Not in team,Right,1,Medium,Medium
264193,Ben Greenwood,275000,1000,RES,43,Not in team,Left,1,Medium,High
260846,Taiyo Hiraoka,300000,500,RES,28,Not in team,Right,1,Medium,Medium
261869,Franco Maya,275000,500,SUB,14,Not in team,Right,1,Medium,Medium
261099,Kevin Holmén,300000,500,SUB,22,Not in team,Left,1,Medium,Medium
254699,Krzysztof Toporkiewicz,325000,1000,SUB,44,Not in team,Right,1,Medium,Low
239803,Marc Tokich,275000,600,RES,18,Not in team,Right,1,Medium,Medium
264379,Kieran Lloyd,300000,500,RES,35,Not in team,Right,1,High,Medium
248250,Ricky Lallawmawma,110000,500,LB,6,Not in team,Left,1,Medium,High
264634,Matías Cabrera,275000,500,SUB,30,Not in team,Right,1,Medium,Medium
262841,Tom Bertelsmann,325000,600,SUB,27,Not in team,Right,1,Medium,Medium
242872,Le Liu,90000,1000,LWB,20,Not in team,Left,1,Medium,Medium
248246,Debjit Majumder,40000,500,SUB,24,Not in team,Right,1,Medium,Medium
262837,Sebastian Mellack,275000,500,SUB,35,Not in team,Left,1,Medium,Medium
250804,Joe Walsh,300000,800,RES,32,Not in team,Right,1,Medium,Medium
263348,Alexandru Despa,275000,1000,RES,16,Not in team,Left,1,Medium,Medium
264371,Tom Fellows,325000,2000,RES,42,Not in team,Right,1,High,Medium
